-5.1, 3.3798354522184373
-4.9799999999999995, 4.611965596703437
-4.859999999999999, 7.714425625732046
-4.739999999999999, 37.20807134913181
-4.619999999999999, -9.797255285227806
-4.499999999999999, -3.659701526650766
-4.379999999999999, -1.9499441523047136
-4.259999999999999, -1.1450090306078742
-4.139999999999999, -0.6397899794159447
-4.019999999999999, -0.11059380515352768
-3.8999999999999986, 1.1230541455166794
-3.7799999999999985, 5.842459718369512
-3.6599999999999984, 28.94515686840993
-3.5399999999999983, 179.77971803580405
-3.419999999999998, 1833.7642782048783
-3.299999999999998, 60176.11174540737
-3.179999999999998, 3.1062355477342325E8
-3.059999999999998, 3344272.873578477
-2.9399999999999977, 13725.056127536378
-2.8199999999999976, 731.3233544779225
-2.6999999999999975, 89.65072554733946
-2.5799999999999974, 16.21756932256974
-2.4599999999999973, 3.6880982186462727
-2.339999999999997, 1.1378152963388555
-2.219999999999997, 0.7121527484883432
-2.099999999999997, 0.8866553385189833
-1.9799999999999969, 1.3950377002478613
-1.8599999999999968, 2.4030506838473427
-1.7399999999999967, 4.867834332911951
-1.6199999999999966, 19.308501153457026
-1.4999999999999964, -15.09891574522671
-1.3799999999999963, -6.159237455167358
-1.2599999999999962, -4.064261113027893
-1.1399999999999961, -3.0750854623212827
-1.019999999999996, -2.42655195988728
-0.899999999999996, -1.7937673009689825
-0.779999999999996, -0.6256175492343423
-0.659999999999996, 3.186687482740652
-0.539999999999996, 20.442564222652226
-0.41999999999999604, 125.22615603487071
-0.29999999999999605, 1140.7353207423728
-0.17999999999999605, 27542.431709650748
-0.059999999999996056, 2.1279574793616384E7
0.06000000000000394, -2120630.5113302628
0.18000000000000393, -5581.361731671299
0.30000000000000393, -79.33595923358538
0.4200000000000039, -0.10187401849714273
0.5400000000000039, 2.8808507325831476
0.6600000000000039, 6.392003035303135
0.7800000000000039, 17.877595424634514
0.9000000000000039, 99.41927669701043
1.020000000000004, 2814.366452204676
1.1400000000000041, 64.2830053670895
1.2600000000000042, 20.662452517706395
1.3800000000000043, 10.638720092233967
